STATE,INDSTRY,CASES,CENSUSPOP,DS_POP,CS_RATE,DS_RATE
South Dakota,"Transportation, Communications, Utilities",9,814180,1257,1.1054,7.1599
South Dakota,Retail Trade,11,814180,1257,1.3511,8.751
South Dakota,"Finance, Insurance, Real Estate",34,814180,1257,4.176,27.0485
South Dakota,Services,16,814180,1257,1.9652,12.7287
Hawaii,"Oil & Gas Extraction, Mining",1,1360301,230,0.0735,4.3478
Hawaii,"Manufacturing, Durable Goods",6,1360301,230,0.4411,26.087
Hawaii,"Manufacturing, Nondurable Goods",1,1360301,230,0.0735,4.3478
Hawaii,"Transportation, Communications, Utilities",16,1360301,230,1.1762,69.5652
Hawaii,Retail Trade,2,1360301,230,0.147,8.6957
Hawaii,"Finance, Insurance, Real Estate",8,1360301,230,0.5881,34.7826
Hawaii,Services,4,1360301,230,0.2941,17.3913
Vermont,"Manufacturing, Durable Goods",19,625741,686,3.0364,27.6968
Vermont,"Manufacturing, Nondurable Goods",3,625741,686,0.4794,4.3732
Vermont,"Transportation, Communications, Utilities",5,625741,686,0.7991,7.2886
Vermont,Retail Trade,2,625741,686,0.3196,2.9155
Vermont,"Finance, Insurance, Real Estate",4,625741,686,0.6392,5.8309
Vermont,Services,2,625741,686,0.3196,2.9155
Puerto Rico,"Manufacturing, Durable Goods",1,3725789,728,0.0268,1.3736
Puerto Rico,"Manufacturing, Nondurable Goods",34,3725789,728,0.9126,46.7033
Puerto Rico,"Transportation, Communications, Utilities",4,3725789,728,0.1074,5.4945
Puerto Rico,Services,1,3725789,728,0.0268,1.3736
